timeHist0,timeHist1,timeHist2,timeHist3
2.100000000000000711e+01,5.999999999999995559e+00,1.535552781507924374e+05,1.561369978782604448e+05
2.160000000000000853e+01,5.599999999999994316e+00,1.397609844801710569e+05,1.421176857156943588e+05
2.220000000000000995e+01,5.199999999999993960e+00,1.261230833784938441e+05,1.282540926585651468e+05
2.280000000000001137e+01,4.799999999999991829e+00,1.126178260339876288e+05,1.145223664004628663e+05
2.340000000000001279e+01,4.399999999999991473e+00,9.922870758587786986e+04,1.009060201225958881e+05
2.400000000000001421e+01,3.999999999999990230e+00,8.594385710702267534e+04,8.739326841091140523e+04
2.460000000000001563e+01,3.599999999999989875e+00,7.275439167383042513e+04,7.397534746488464589e+04
2.520000000000001705e+01,3.199999999999988631e+00,5.965337695582115703e+04,6.064545482010734122e+04
2.580000000000001847e+01,2.799999999999988276e+00,4.663516955484337814e+04,4.739807920545338857e+04
2.640000000000001990e+01,2.399999999999986589e+00,3.369499976627534488e+04,3.422857626074981818e+04
2.700000000000002132e+01,1.999999999999986233e+00,2.082870587016770514e+04,2.113289933577189367e+04
2.760000000000002274e+01,1.599999999999984768e+00,8.032564014729896371e+03,8.107428218560271489e+03
2.820000000000002416e+01,1.199999999999984412e+00,-4.696821530598387653e+03,-4.851140217899084746e+03
2.880000000000002558e+01,7.999999999999829470e-01,-1.736258994996816182e+04,-1.774586216675668766e+04
2.940000000000002700e+01,3.999999999999825917e-01,-2.996767128690157551e+04,-3.057959218748398052e+04
3.000000000000002842e+01,-1.776356839400250465e-14,-4.251481852484270348e+04,-4.335501273943392880e+04
3.060000000000002984e+01,-4.000000000000203393e-01,-5.500662993431629729e+04,-5.607465371257057268e+04
3.120000000000003126e+01,-8.000000000000206946e-01,-6.744556522556694108e+04,-6.874090562227342161e+04
3.180000000000003268e+01,-1.200000000000021050e+00,-7.983395774683413038e+04,-8.135602880776394159e+04
3.240000000000003411e+01,-1.600000000000023626e+00,-9.217402414465595211e+04,-9.392216013073068461e+04
3.300000000000003553e+01,-2.000000000000023981e+00,-1.044678723784199392e+05,-1.064413181330899242e+05
3.360000000000003695e+01,-2.400000000000024336e+00,-1.167175086466009525e+05,-1.189154072680298414e+05
3.420000000000003837e+01,-2.800000000000024691e+00,-1.289248435675359506e+05,-1.313462215958791203e+05
3.480000000000003979e+01,-3.200000000000027267e+00,-1.410916978196668497e+05,-1.437354481915159267e+05
3.540000000000004121e+01,-3.600000000000027622e+00,-1.532198073575057206e+05,-1.560846704150185105e+05
3.600000000000004263e+01,-4.000000000000028422e+00,-1.653108282629239839e+05,-1.683953711344838666e+05
3.660000000000004405e+01,-4.400000000000028777e+00,-1.773663412557643314e+05,-1.806689359482692380e+05
3.720000000000004547e+01,-4.800000000000030909e+00,-1.893878558662853611e+05,-1.929066564263266046e+05
3.780000000000004690e+01,-5.200000000000031264e+00,-2.013768142601341824e+05,-2.051097333722976036e+05
