timeHist0,timeHist1,timeHist2,timeHist3
7.999999999999979572e+00,5.000000000000000000e-01,3.154728360189735525e+01,3.154728360189753289e+01
8.049999999999979394e+00,5.000000000000000000e-01,3.148715789209669680e+01,3.148715789209688865e+01
8.099999999999980105e+00,5.000000000000000000e-01,3.142750869601136543e+01,3.142750869601155372e+01
8.149999999999980815e+00,5.000000000000000000e-01,3.136833082469573952e+01,3.136833082469591005e+01
8.199999999999981526e+00,5.000000000000000000e-01,3.130961916385922450e+01,3.130961916385940214e+01
8.249999999999982236e+00,5.000000000000000000e-01,3.125136867240969352e+01,3.125136867240987470e+01
8.299999999999982947e+00,5.000000000000000000e-01,3.119357438103696012e+01,3.119357438103713775e+01
8.349999999999983658e+00,5.000000000000000000e-01,3.113623139083461666e+01,3.113623139083480140e+01
8.399999999999984368e+00,5.000000000000000000e-01,3.107933487195884936e+01,3.107933487195903410e+01
8.449999999999985079e+00,5.000000000000000000e-01,3.102288006232276274e+01,3.102288006232293682e+01
8.499999999999985789e+00,5.000000000000000000e-01,3.096686226632471772e+01,3.096686226632490957e+01
8.549999999999986500e+00,5.000000000000000000e-01,3.091127685360983790e+01,3.091127685361001909e+01
