timeHist0,timeHist1,timeHist2,timeHist3
6.600000000000000000e+01,1.020000000000000018e+00,2.825180431318869978e+01,2.825180431318886676e+01
6.700000000000000000e+01,9.899999999999998801e-01,2.714743780782991678e+01,2.714743780783008376e+01
6.800000000000000000e+01,9.599999999999998535e-01,2.604353374265515697e+01,2.604353374265530618e+01
6.900000000000000000e+01,9.300000000000001599e-01,2.493761027429160393e+01,2.493761027429175670e+01
7.000000000000000000e+01,9.000000000000001332e-01,2.382727977043531808e+01,2.382727977043545664e+01
7.100000000000000000e+01,8.700000000000001066e-01,2.271021950866517614e+01,2.271021950866530759e+01
7.200000000000000000e+01,8.400000000000000799e-01,2.158414493370455745e+01,2.158414493370469245e+01
7.300000000000000000e+01,8.100000000000000533e-01,2.044678477624200497e+01,2.044678477624212931e+01
7.400000000000000000e+01,7.800000000000000266e-01,1.929585744258118041e+01,1.929585744258130831e+01
7.500000000000000000e+01,7.500000000000000000e-01,1.812904815892728649e+01,1.812904815892739663e+01
7.600000000000000000e+01,7.199999999999999734e-01,1.694398640438479475e+01,1.694398640438489423e+01
7.700000000000000000e+01,6.899999999999999467e-01,1.573822319753585575e+01,1.573822319753596410e+01
7.800000000000000000e+01,6.599999999999999201e-01,1.450920781587553243e+01,1.450920781587563191e+01
7.900000000000000000e+01,6.299999999999998934e-01,1.325426352727609292e+01,1.325426352727617996e+01
8.000000000000000000e+01,5.999999999999998668e-01,1.197056189897614153e+01,1.197056189897622680e+01
