timeHist0,timeHist1,timeHist2,timeHist3
2.239999999999997549e-02,-7.500000000000000000e-01,-1.817681963719325822e+01,-1.739501767420155787e+01
2.259999999999997428e-02,-7.500000000000000000e-01,-1.909139573098707032e+01,-1.841395391968212181e+01
2.279999999999997307e-02,-7.500000000000000000e-01,-1.974444090906581550e+01,-1.913419413546545300e+01
2.299999999999997186e-02,-7.500000000000000000e-01,-2.001888547678251129e+01,-1.944035036830777230e+01
2.319999999999997065e-02,-7.500000000000000000e-01,-1.985507716479505191e+01,-1.926489199505839167e+01
2.339999999999996944e-02,-7.500000000000000000e-01,-1.937949443786099124e+01,-1.874640533900312178e+01
2.359999999999996823e-02,-7.500000000000000000e-01,-1.867594000305880897e+01,-1.796937970040776378e+01
2.379999999999996702e-02,-7.500000000000000000e-01,-1.793705469624013560e+01,-1.714286337730558429e+01
2.399999999999996581e-02,-7.500000000000000000e-01,-1.715300237759386803e+01,-1.626458118169317757e+01
2.419999999999996459e-02,-7.500000000000000000e-01,-1.639340245223664638e+01,-1.542040008260130612e+01
2.439999999999996338e-02,-7.500000000000000000e-01,-1.582612211835756355e+01,-1.478033261633400386e+01
2.459999999999996217e-02,-7.500000000000000000e-01,-1.552937475288958247e+01,-1.444382539732290027e+01
2.479999999999996096e-02,-7.500000000000000000e-01,-1.540852279682246362e+01,-1.431282647484155390e+01
2.499999999999995975e-02,-7.500000000000000000e-01,-1.557677365293162453e+01,-1.450370392859714919e+01
2.519999999999995854e-02,-7.500000000000000000e-01,-1.595506564574746555e+01,-1.492615552637380105e+01
2.539999999999995733e-02,-7.500000000000000000e-01,-1.651606232067116409e+01,-1.555135589295304577e+01
2.559999999999995612e-02,-7.500000000000000000e-01,-1.716104867266551182e+01,-1.626020192853880530e+01
2.579999999999995491e-02,-7.500000000000000000e-01,-1.774067621458742039e+01,-1.690514844902785541e+01
2.599999999999995370e-02,-7.500000000000000000e-01,-1.816067761235587241e+01,-1.737844131015112126e+01
2.619999999999995249e-02,-7.500000000000000000e-01,-1.848902433452484573e+01,-1.774716791430756047e+01
2.639999999999995128e-02,-7.500000000000000000e-01,-1.863611911269019217e+01,-1.791239256943619651e+01
2.659999999999995007e-02,-7.500000000000000000e-01,-1.858754759375030474e+01,-1.786446946642493927e+01
2.679999999999994886e-02,-7.500000000000000000e-01,-1.836391170677671170e+01,-1.761448832703336365e+01
2.699999999999994765e-02,-7.500000000000000000e-01,-1.804338734960711577e+01,-1.725758931913226135e+01
2.719999999999994644e-02,-7.500000000000000000e-01,-1.766731498459791894e+01,-1.683307215375264931e+01
2.739999999999994523e-02,-7.500000000000000000e-01,-1.726673359281372200e+01,-1.638588533268058001e+01
2.759999999999994402e-02,-7.500000000000000000e-01,-1.685709355499331252e+01,-1.593189858781864210e+01
2.779999999999994281e-02,-7.500000000000000000e-01,-1.653425703253974888e+01,-1.557776502060525914e+01
2.799999999999994160e-02,-7.500000000000000000e-01,-1.633807805886855036e+01,-1.535738623435259775e+01
2.819999999999994039e-02,-7.500000000000000000e-01,-1.633522394852996129e+01,-1.534934691875377055e+01
2.839999999999993918e-02,-7.500000000000000000e-01,-1.639552695418201367e+01,-1.541686159679725243e+01
2.859999999999993797e-02,-7.500000000000000000e-01,-1.660275349939800194e+01,-1.564572643562852150e+01
2.879999999999993676e-02,-7.500000000000000000e-01,-1.688610946417719205e+01,-1.595814142441420103e+01
2.899999999999993555e-02,-7.500000000000000000e-01,-1.719215249214771291e+01,-1.630302172960516671e+01
2.919999999999993434e-02,-7.500000000000000000e-01,-1.748441354497261102e+01,-1.662614857227761433e+01
2.939999999999993313e-02,-7.500000000000000000e-01,-1.770626745758681153e+01,-1.687790428754569660e+01
2.959999999999993192e-02,-7.500000000000000000e-01,-1.785348262689290877e+01,-1.704471947252570629e+01
2.979999999999993071e-02,-7.500000000000000000e-01,-1.797098699785259512e+01,-1.717340593940172155e+01
2.999999999999992950e-02,-7.500000000000000000e-01,-1.798062639784121686e+01,-1.717962769613816221e+01
3.019999999999992829e-02,-7.500000000000000000e-01,-1.787082025007866903e+01,-1.706200696595747601e+01
3.039999999999992708e-02,-7.500000000000000000e-01,-1.769467053023354808e+01,-1.686476571167432326e+01
3.059999999999992587e-02,-7.500000000000000000e-01,-1.749305968899605546e+01,-1.664107178916367147e+01
3.079999999999992466e-02,-7.500000000000000000e-01,-1.726312135027671602e+01,-1.638603241394145726e+01
3.099999999999992345e-02,-7.500000000000000000e-01,-1.707778104051772772e+01,-1.617972678430869848e+01
3.119999999999992224e-02,-7.500000000000000000e-01,-1.689626763730590753e+01,-1.597822056889286380e+01
3.139999999999992103e-02,-7.500000000000000000e-01,-1.681615004925602719e+01,-1.588870758299877650e+01
3.159999999999991982e-02,-7.500000000000000000e-01,-1.680555901983321121e+01,-1.587202401243407479e+01
3.179999999999991861e-02,-7.500000000000000000e-01,-1.684927584657283006e+01,-1.592041614071184519e+01
3.199999999999991740e-02,-7.500000000000000000e-01,-1.692180127384336430e+01,-1.600215176892541535e+01
