timeHist0,timeHist1,timeHist2
5.449999999999988631e+00,5.000000000000000000e+01,7.261151387767654786e-01
5.499999999999988454e+00,5.000000000000000000e+01,7.287968809338785103e-01
5.549999999999988276e+00,5.000000000000000000e+01,7.314707418931993832e-01
5.599999999999988098e+00,5.000000000000000000e+01,7.341367773123252949e-01
5.649999999999987921e+00,5.000000000000000000e+01,7.367950409357705288e-01
5.699999999999987743e+00,5.000000000000000000e+01,7.394455847077482380e-01
5.749999999999987566e+00,5.000000000000000000e+01,7.420884588783246416e-01
5.799999999999987388e+00,5.000000000000000000e+01,7.447237121033229990e-01
5.849999999999987210e+00,5.000000000000000000e+01,7.473513915383341866e-01
5.899999999999987033e+00,5.000000000000000000e+01,7.499715429271769374e-01
5.949999999999986855e+00,5.000000000000000000e+01,7.525842106851224900e-01
5.999999999999986677e+00,5.000000000000000000e+01,7.551894379771879606e-01
6.049999999999986500e+00,5.000000000000000000e+01,7.577872667917783245e-01
6.099999999999986322e+00,5.000000000000000000e+01,7.603777380099469019e-01
6.149999999999986144e+00,5.000000000000000000e+01,7.629608914705253708e-01
6.199999999999985967e+00,5.000000000000000000e+01,7.655367660313614486e-01
6.249999999999985789e+00,5.000000000000000000e+01,7.681053996268886186e-01
6.299999999999985612e+00,5.000000000000000000e+01,7.706668293222370680e-01
6.349999999999985434e+00,5.000000000000000000e+01,7.732210913640895633e-01
6.399999999999985256e+00,5.000000000000000000e+01,7.757682212284660039e-01
6.449999999999985079e+00,5.000000000000000000e+01,7.783082536656159567e-01
6.499999999999984901e+00,5.000000000000000000e+01,7.808412227421875906e-01
6.549999999999984723e+00,5.000000000000000000e+01,7.833671618808265569e-01
6.599999999999984546e+00,5.000000000000000000e+01,7.858861038973599111e-01
6.649999999999984368e+00,5.000000000000000000e+01,7.883980810356989721e-01
6.699999999999984190e+00,5.000000000000000000e+01,7.909031250005992275e-01
6.749999999999984013e+00,5.000000000000000000e+01,7.934012669883959701e-01
6.799999999999983835e+00,5.000000000000000000e+01,7.958925377158398984e-01
6.849999999999983658e+00,5.000000000000000000e+01,7.983769674471401512e-01
6.899999999999983480e+00,5.000000000000000000e+01,8.008545860193173604e-01
6.949999999999983302e+00,5.000000000000000000e+01,8.033254228659728602e-01
6.999999999999983125e+00,5.000000000000000000e+01,8.057895070395570958e-01
7.049999999999982947e+00,5.000000000000000000e+01,8.082468672322367098e-01
7.099999999999982769e+00,5.000000000000000000e+01,8.106975317954309146e-01
7.149999999999982592e+00,5.000000000000000000e+01,8.131415287581063023e-01
7.199999999999982414e+00,5.000000000000000000e+01,8.155788858438967059e-01
7.249999999999982236e+00,5.000000000000000000e+01,8.180096304871199431e-01
7.299999999999982059e+00,5.000000000000000000e+01,8.204337898477577218e-01
7.349999999999981881e+00,5.000000000000000000e+01,8.228513908254601050e-01
7.399999999999981704e+00,5.000000000000000000e+01,8.252624600726302662e-01
7.449999999999981526e+00,5.000000000000000000e+01,8.276670240066495987e-01
7.499999999999981348e+00,5.000000000000000000e+01,8.300651088212901429e-01
7.549999999999981171e+00,5.000000000000000000e+01,8.324567404973662876e-01
7.599999999999980993e+00,5.000000000000000000e+01,8.348419448126694897e-01
7.649999999999980815e+00,5.000000000000000000e+01,8.372207473512316422e-01
7.699999999999980638e+00,5.000000000000000000e+01,8.395931735119561701e-01
